Data;CAlg;Subp;Num.Trcs;Num.Act;Num.Evt;DAlg;Fitn;Prec;Gen;Size;NumTrans;ACD;CFC;CNC;Density;Time.HierAct;Time.Hierlog;Time.Dalg;Time.quality;t/o fit;t/o gen
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Chemie 2;597;8;4248;IM;1.0;0.3709244519278896;0.5687580844064576;52;8;3.16;36;1.2692307692307692;0.024886877828054297;3817;78452;37;17843;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_HBA1c;19;1;31;SM;1.0;0.9821428571428571;0.990990990990991;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;0;71;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_HBA1c;19;1;31;IMf;0.8113748423345944;1.0;0.8995911973543474;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;51;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_HBA1c;19;1;31;IM;1.0;0.9830744723217841;0.9914650065267597;6;1;3.0;2;1.0;0.2;3817;78452;0;57;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Immunochemie 1;506;3;1691;SM;0.8987838331967797;0.928992435314292;0.9131888609721827;19;3;3.3333333333333335;10;1.1578947368421053;0.06432748538011696;3817;78452;5;771;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Immunochemie 1;506;3;1691;IMf;0.7826571845249718;0.864879405341035;0.8216287122403587;14;3;3.5;5;1.1428571428571428;0.08791208791208792;3817;78452;10;333;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Immunochemie 1;506;3;1691;IM;1.0;0.5421251868119005;0.678820150056036;31;3;3.142857142857143;20;1.2258064516129032;0.04086021505376344;3817;78452;11;2065;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Immunochemie 2;124;15;307;SM;0.9268396448687769;0.9677614064001281;0.9149657093571714;70;15;4.086956521739131;47;1.3428571428571427;0.019461697722567287;3817;78452;52;999;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Immunochemie 2;124;15;307;IMf;0.8734993501122534;0.48348681770353813;0.6924224143887986;69;15;3.3529411764705883;52;1.3333333333333333;0.0196078431372549;3817;78452;15;1114;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Immunochemie 2;124;15;307;IM;1.0;0.3357779214001632;0.5645486163280387;105;15;3.2653061224489797;74;1.2952380952380953;0.012454212454212455;3817;78452;14;12062;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Chemie manueel 2;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;8;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Chemie manueel 2;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;7;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Chemie manueel 2;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;8;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Chemie manueel 1;2;2;2;SM;1.0;1.0;0.0;4;2;2.0;2;1.0;0.3333333333333333;3817;78452;2;38;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Chemie manueel 1;2;2;2;IMf;1.0;1.0;0.0;4;2;2.0;2;1.0;0.3333333333333333;3817;78452;0;33;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Chemie manueel 1;2;2;2;IM;1.0;1.0;0.0;4;2;2.0;2;1.0;0.3333333333333333;3817;78452;0;37;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Immunochemie 3;43;1;58;SM;1.0;0.9953917050691244;0.9976905311778289;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;1;61;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Immunochemie 3;43;1;58;IMf;0.8792646022468186;1.0;0.937554673546576;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;52;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Chemie_Immunochemie 3;43;1;58;IM;1.0;0.9939817826935589;0.9969818092829758;6;1;3.0;2;1.0;0.2;3817;78452;0;58;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Glucose POCT;222;2;2222;SM;0.995264114898455;0.7536617595315078;0.8752044922301376;14;2;3.0;7;1.1428571428571428;0.08791208791208792;3817;78452;6;1945;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Glucose POCT;222;2;2222;IMf;0.989063558220951;0.6058627707032507;0.8320361745675231;14;2;3.0;8;1.1428571428571428;0.08791208791208792;3817;78452;11;1961;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Glucose POCT;222;2;2222;IM;1.0;0.5805753777611877;0.7995456510867452;22;2;3.0;14;1.1818181818181819;0.05627705627705628;3817;78452;6;1695;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Bloedgasanalyse POCT;98;2;678;SM;0.91530813718521;0.9394343649946638;0.9268569834939898;13;2;3.0;6;1.0769230769230769;0.08974358974358974;3817;78452;1;307;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Bloedgasanalyse POCT;98;2;678;IMf;0.9402756432439197;0.872869289239302;0.907505684010768;9;2;3.5;4;1.1111111111111112;0.1388888888888889;3817;78452;2;506;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Bloedgasanalyse POCT;98;2;678;IM;1.0;0.8571090690241601;0.9230573296101969;14;2;3.25;7;1.1428571428571428;0.08791208791208792;3817;78452;2;589;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Bloedgasanalyse;52;6;156;SM;0.9808855939175088;0.8046656733097411;0.8860994798901757;32;6;3.3333333333333335;20;1.25;0.04032258064516129;3817;78452;5;172;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Bloedgasanalyse;52;6;156;IMf;0.7662853333298145;0.7253393588571816;0.7797365553251087;39;6;3.0588235294117645;25;1.2307692307692308;0.032388663967611336;3817;78452;3;263;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Bloedgasanalyse;52;6;156;IM;1.0;0.5097078092869781;0.6571211320760425;52;6;3.130434782608696;34;1.2307692307692308;0.024132730015082957;3817;78452;5;461;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Urine POCT;2;1;4;SM;1.0;0.8571428571428571;0.7532051282051282;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;0;45;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Urine POCT;2;1;4;IMf;0.7058823529411764;1.0;0.7559523809523809;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;35;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._POCT/TO_Urine POCT;2;1;4;IM;1.0;0.8666666666666667;0.7559523809523809;6;1;3.0;2;1.0;0.2;3817;78452;0;40;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Urine_Urine kwantitatief;60;10;162;SM;1.0;0.6779603761244863;0.8255269319098777;68;10;5.157894736842105;49;1.4411764705882353;0.02151009657594381;3817;78452;26;504;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Urine_Urine kwantitatief;60;10;162;IMf;0.7456613756613756;0.7935652709359606;0.7740505325248813;30;10;3.5384615384615383;22;1.3333333333333333;0.04597701149425287;3817;78452;3;184;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Urine_Urine kwantitatief;60;10;162;IM;1.0;0.38448696534479954;0.6057978275164901;75;10;3.0833333333333335;51;1.2533333333333334;0.016936936936936937;3817;78452;7;1811;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Urine_Urine kwalitatief;142;1;242;SM;1.0;0.9988479262672811;0.9994236311239192;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;2;78;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Urine_Urine kwalitatief;142;1;242;IMf;0.8163102353502103;1.0;0.8978021170640308;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;57;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Urine_Urine kwalitatief;142;1;242;IM;1.0;0.9985125727211118;0.9992557328389169;6;1;3.0;2;1.0;0.2;3817;78452;0;74;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Urine_Urine overig;80;4;151;SM;0.9300908242084712;0.9673074619714936;0.9414002716832682;21;4;3.25;13;1.2380952380952381;0.06190476190476191;3817;78452;9;139;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Urine_Urine overig;80;4;151;IMf;0.844702380952381;0.7339843749999999;0.8086329346666999;19;4;3.1;14;1.263157894736842;0.07017543859649122;3817;78452;1;101;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Urine_Urine overig;80;4;151;IM;1.0;0.5623340868254796;0.7028321517569855;34;4;3.0625;23;1.2352941176470589;0.0374331550802139;3817;78452;1;279;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-nefelometrie 1;15;8;35;SM;0.9631155688081684;0.873059866962306;0.7708885875604108;28;8;3.7777777777777777;17;1.2857142857142858;0.047619047619047616;3817;78452;13;123;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-nefelometrie 1;15;8;35;IMf;0.8841586096804314;0.7166228279929858;0.7213365645720097;25;8;3.4;16;1.28;0.05333333333333334;3817;78452;2;114;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-nefelometrie 1;15;8;35;IM;1.0;0.7072156743209375;0.6585811227078987;41;8;3.375;26;1.2682926829268293;0.03170731707317073;3817;78452;2;135;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-electroforese;9;3;27;SM;0.855291824332072;0.9166666666666666;0.8490813874421916;11;3;2.75;6;1.0909090909090908;0.10909090909090909;3817;78452;3;68;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-electroforese;9;3;27;IMf;0.9074074074074073;0.7174760723147819;0.6776484306719995;16;3;3.0;8;1.125;0.075;3817;78452;1;82;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-electroforese;9;3;27;IM;1.0;0.5277739977682824;0.7108315777904287;24;3;3.0;14;1.1666666666666667;0.050724637681159424;3817;78452;1;87;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-nefelometrie 2;1;1;4;SM;1.0;0.6923076923076923;NaN;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;0;8;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-nefelometrie 2;1;1;4;IMf;1.0;0.7777777777777777;NaN;6;1;3.0;2;1.0;0.2;3817;78452;0;10;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-nefelometrie 2;1;1;4;IM;1.0;0.7777777777777777;NaN;6;1;3.0;2;1.0;0.2;3817;78452;0;7;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-allergie;2;3;3;SM;1.0;1.0;0.805921052631579;6;3;2.0;2;1.0;0.2;3817;78452;3;37;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-allergie;2;3;3;IMf;1.0;1.0;0.805921052631579;6;3;2.0;2;1.0;0.2;3817;78452;0;39;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Ec-allergie;2;3;3;IM;1.0;1.0;0.805921052631579;6;3;2.0;2;1.0;0.2;3817;78452;0;42;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Verzendbepalingen;2;1;2;SM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;1;36;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Verzendbepalingen;2;1;2;IMf;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;37;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Bijzondere chemie_Verzendbepalingen;2;1;2;IM;1.0;1.0;1.0;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;34;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Klin.chem.lab._Klin.chem.lab.;2;1;3;SM;1.0;0.9090909090909091;0.844611528822055;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;1;40;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Klin.chem.lab._Klin.chem.lab.;2;1;3;IMf;0.7916666666666666;1.0;0.868421052631579;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;45;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Klin.chem.lab._Klin.chem.lab._Klin.chem.lab.;2;1;3;IM;1.0;0.8819444444444444;0.8370557389784423;6;1;3.0;2;1.0;0.2;3817;78452;0;43;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 4_Hormoon 4;39;4;48;SM;0.9564389858507506;0.9831932773109243;0.9675718112176548;17;4;3.0;8;1.1764705882352942;0.07352941176470588;3817;78452;14;80;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 4_Hormoon 4;39;4;48;IMf;0.9236874236874237;0.922027259154613;0.9036840941684816;22;4;2.9;12;1.1818181818181819;0.05627705627705628;3817;78452;0;81;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 4_Hormoon 4;39;4;48;IM;1.0;0.774790859863535;0.8803845950519387;28;4;2.9285714285714284;18;1.2142857142857142;0.04497354497354497;3817;78452;1;86;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 1_Hormoon 1;57;13;183;SM;0.9228303850336874;0.9082072076319802;0.8719354936642061;51;13;4.125;33;1.3333333333333333;0.02666666666666667;3817;78452;25;668;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 1_Hormoon 1;57;13;183;IMf;0.8543437652824617;0.6810522660077327;0.7036646335324425;51;12;3.5454545454545454;34;1.3333333333333333;0.02666666666666667;3817;78452;13;586;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 1_Hormoon 1;57;13;183;IM;1.0;0.35535862819865793;0.5925779282520609;107;13;3.0588235294117645;72;1.2523364485981308;0.011814494798095574;3817;78452;15;10670;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 5_Hormoon 5;9;2;14;SM;1.0;0.9333333333333333;0.9655172413793104;9;2;2.5;5;1.1111111111111112;0.1388888888888889;3817;78452;2;82;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 5_Hormoon 5;9;2;14;IMf;0.8713991769547326;1.0;0.9206289953805236;4;2;2.0;2;1.0;0.3333333333333333;3817;78452;0;70;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 5_Hormoon 5;9;2;14;IM;1.0;0.9333333333333333;0.9655172413793104;9;2;2.5;5;1.1111111111111112;0.1388888888888889;3817;78452;0;72;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 6_Hormoon 6;10;5;25;SM;0.9714285714285714;0.8102197240674502;0.8396435684621908;13;5;3.5;7;1.2307692307692308;0.10256410256410256;3817;78452;5;97;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 6_Hormoon 6;10;5;25;IMf;0.9714285714285714;0.8102197240674502;0.7754947904099033;13;5;3.5;7;1.2307692307692308;0.10256410256410256;3817;78452;0;85;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 6_Hormoon 6;10;5;25;IM;1.0;0.8653846153846154;0.8117903837955991;16;5;3.6;9;1.25;0.08333333333333333;3817;78452;0;86;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 2_Hormoon 2;1;1;1;SM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;6;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 2_Hormoon 2;1;1;1;IMf;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;7;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Endocrinol.lab._Hormoon 2_Hormoon 2;1;1;1;IM;1.0;1.0;NaN;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;8;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Medische Immunologie_Medische Immunologie_Medische Immunologie;37;21;86;SM;0.9877149877149877;0.944226913328037;0.8941654972403912;62;21;4.4;33;1.2903225806451613;0.021152829190904283;3817;78452;49;476;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Medische Immunologie_Medische Immunologie_Medische Immunologie;37;21;86;IMf;0.911036036036036;0.744900735196539;0.7828567004179975;68;21;3.3846153846153846;40;1.2647058823529411;0.01887620719929763;3817;78452;9;274;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Medische Immunologie_Medische Immunologie_Medische Immunologie;37;21;86;IM;1.0;0.5650651386031933;0.7720898814109916;85;21;3.4705882352941178;54;1.2941176470588236;0.015406162464985995;3817;78452;7;421;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Metabool lab._Vitamines metabool_Vitamines metabool;12;3;16;SM;1.0;0.9829047340736412;0.9025857834107042;12;3;2.8;7;1.1666666666666667;0.10606060606060606;3817;78452;4;90;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Metabool lab._Vitamines metabool_Vitamines metabool;12;3;16;IMf;0.9754901960784312;1.0;0.9432419432419432;7;3;2.6666666666666665;4;1.1428571428571428;0.19047619047619047;3817;78452;0;64;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Metabool lab._Vitamines metabool_Vitamines metabool;12;3;16;IM;1.0;0.9829047340736412;0.8916873265877389;12;3;2.8;7;1.1666666666666667;0.10606060606060606;3817;78452;0;64;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Overige klin.chemie_Overige klin.chemie_Overige klin.chemie;2;1;8;SM;1.0;0.7692307692307693;0.8695652173913044;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;1;44;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Overige klin.chemie_Overige klin.chemie_Overige klin.chemie;2;1;8;IMf;1.0;0.8472222222222222;0.6381337960285328;6;1;3.0;2;1.0;0.2;3817;78452;0;38;false;false;
HNTumor17;DK;_Laboratoria_Klin.chemie_Overige klin.chemie_Overige klin.chemie_Overige klin.chemie;2;1;8;IM;1.0;0.8472222222222222;0.9172932330827067;6;1;3.0;2;1.0;0.2;3817;78452;0;45;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 3_Path. Onderz. Zwaarte cat 3;366;1;615;SM;1.0;0.9990954319312528;0.9995475113122172;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;1;91;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 3_Path. Onderz. Zwaarte cat 3;366;1;615;IMf;0.7896886130673493;1.0;0.8829684324917699;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;72;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 3_Path. Onderz. Zwaarte cat 3;366;1;615;IM;1.0;0.9991447113719257;0.9995721727280626;6;1;3.0;2;1.0;0.2;3817;78452;0;75;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 2_Path. Onderz. Zwaarte cat 2;316;1;446;SM;1.0;0.9993954050785974;0.9996976111279107;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;2;73;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 2_Path. Onderz. Zwaarte cat 2;316;1;446;IMf;0.8603911101584221;1.0;0.9254141518195217;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;66;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 2_Path. Onderz. Zwaarte cat 2;316;1;446;IM;1.0;0.9992124006375038;0.9996060451794692;6;1;3.0;2;1.0;0.2;3817;78452;0;75;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 4_Path. Onderz. Zwaarte cat 4;39;1;44;SM;1.0;0.9707602339181286;0.9851632047477744;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;0;69;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 4_Path. Onderz. Zwaarte cat 4;39;1;44;IMf;0.9465811965811965;1.0;0.9720351410492255;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;53;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 4_Path. Onderz. Zwaarte cat 4;39;1;44;IM;1.0;0.9613755666905273;0.9803074770760785;6;1;3.0;2;1.0;0.2;3817;78452;0;53;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 1_Path. Onderz. Zwaarte cat 1;67;1;82;SM;1.0;0.9840255591054313;0.9919484702093398;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;0;67;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 1_Path. Onderz. Zwaarte cat 1;67;1;82;IMf;0.9250073163593795;1.0;0.9612777729105236;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;55;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 1_Path. Onderz. Zwaarte cat 1;67;1;82;IM;1.0;0.9790148875514728;0.9893961826257452;6;1;3.0;2;1.0;0.2;3817;78452;1;56;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 6_Path. Onderz. Zwaarte cat 6;84;1;94;SM;1.0;0.9972677595628415;0.9986320109439125;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;1;69;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 6_Path. Onderz. Zwaarte cat 6;84;1;94;IMf;0.9533146591970121;1.0;0.9747995345112889;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;57;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 6_Path. Onderz. Zwaarte cat 6;84;1;94;IM;1.0;0.9963887150604923;0.9981910912878517;6;1;3.0;2;1.0;0.2;3817;78452;0;56;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 5_Path. Onderz. Zwaarte cat 5;80;1;90;SM;1.0;0.9971428571428571;0.9985693848354792;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;1;66;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 5_Path. Onderz. Zwaarte cat 5;80;1;90;IMf;0.9509803921568627;1.0;0.9748719824547506;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;57;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Zwaarte cat 5_Path. Onderz. Zwaarte cat 5;80;1;90;IM;1.0;0.9962250712250713;0.9981089663538731;6;1;3.0;2;1.0;0.2;3817;78452;0;59;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Vriescoupe_Path. Onderz. Vriescoupe;12;1;17;SM;1.0;0.9682539682539683;0.9838709677419354;8;1;3.0;3;1.0;0.14285714285714285;3817;78452;1;57;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Vriescoupe_Path. Onderz. Vriescoupe;12;1;17;IMf;0.8672385620915033;1.0;0.9333029651023796;3;1;NaN;0;0.6666666666666666;0.3333333333333333;3817;78452;0;52;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Path. Onderz. Zwaarte indeling_Path. Onderz. Vriescoupe_Path. Onderz. Vriescoupe;12;1;17;IM;1.0;0.9586530264279625;0.9788900979325353;6;1;3.0;2;1.0;0.2;3817;78452;0;53;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 9_Cluster Mol. Pathologie 9;19;4;24;SM;0.956140350877193;0.9719565217391304;0.9341390957323368;16;4;3.3333333333333335;10;1.25;0.08333333333333333;3817;78452;5;79;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 9_Cluster Mol. Pathologie 9;19;4;24;IMf;0.9473684210526314;0.932385016595543;0.9219167552787318;11;4;3.5;7;1.2727272727272727;0.12727272727272726;3817;78452;0;60;false;false;
HNTumor17;DK;_Laboratoria_Pathologie_Clusters Mol. Pathologie_Cluster Mol. Pathologie 9_Cluster Mol. Pathologie 9;19;4;24;IM;1.0;0.9226190476190477;0.9301326179328538;21;4;3.25;13;1.2380952380952381;0.06190476190476191;3817;78452;1;74;false;false;
